player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Chris Boucher,bouchch01,2022,3161,1556,-.7350222392501021,.4246269324490231,-.3103953068010791,.9838782167608546,4.808280412850199,5.792158629611054,-.44313554906932,1.351388311939872,.9082527628705518,2.893644571373787,2.893644571373787,0,.2400877211149545,1.088218022270172,1.328305743385126,-.362560302550289
James Bouknight,bouknja01,2022,638,296,-.87871253707743,-5.201113215335641,-6.079825752413071,-3.988969520100822,-2.989706059216669,-6.978675579317491,-1.602050628510004,-5.030265977187852,-6.632316605697857,-.586199197154228,-.586199197154228,0,-1.762270932807139,-4.664268956263058,-6.426539889070197,-.0179216886926483
Avery Bradley,bradlav01,2022,2783,1327,-2.823598331758534,-1.666002043799591,-4.489600375558126,-3.147334525127985,.8934335109617617,-2.253901014166224,-3.040024785686592,-1.208116049100558,-4.248140834787149,-1.010620544269851,-1.010620544269851,0,-3.206234517844548,-.9278328548208483,-4.134067372665397,-.3619471498795198
Tony Bradley,bradlto01,2022,1104,523,-3.574903610502698,2.778290990127134,-.7966126203755639,1.287606818107085,3.078233011032679,4.365839829139764,-2.768911319305837,3.031329208332675,.2624178890268376,.7997546288429846,.7997546288429846,0,-2.992075168758598,.7913398137793594,-2.200735354979239,-.5050637914735476
Ignas Brazdeikis,brazdig01,2022,819,385,-2.108502302734239,-2.043256763969419,-4.151759066703658,-1.252526642798613,-3.256791373217462,-4.509318016016076,-1.95146868122851,-2.377822893952342,-4.329291575180851,-.3096166617814778,-.3096166617814778,0,-3.479590854017554,-3.675654934003646,-7.155245788021199,-.1929034772221873
Mikal Bridges,bridgmi01,2022,5658,2703,.4894482261437199,1.039173717420188,1.528621943563908,7.593443456691786,.0317524899115056,7.625195946603291,1.96912168340849,.8429741874094052,2.812095870817895,7.649124748887882,7.649124748887882,0,1.885883169915283,1.49545930196747,3.381342471882754,-.2787665101823901
Miles Bridges,bridgmi02,2022,5661,2691,1.034682898788843,.1565061865699285,1.191189085358771,5.088048018449501,.2583364014496398,5.346384419899141,1.914665934299199,.2151395490193795,2.129805483318579,6.711381109559483,6.711381109559483,0,2.798512932955739,.570179724390108,3.368692657345847,.1739269885040461
Oshae Brissett,brissos01,2022,2948,1401,-1.361783539371078,-2.355363339320358,-3.717146878691435,-.8756617997811419,-3.236726751269306,-4.112388551050448,-1.332411045878113,-2.634166634681381,-3.966577680559494,-.8697914692737313,-.8697914692737313,0,-.8187807125839871,-2.511377995824528,-3.330158708408515,.0222548020536012
Malcolm Brogdon,brogdma01,2022,2475,1206,2.812988085758572,-1.04744063356563,1.765547452192942,.37911506495118,.5151817637971072,.8942968287482873,2.459991562307032,-.7516056733841818,1.70838588892285,2.735619131204709,2.735619131204709,0,2.301944516219906,-.8119713009343182,1.489973215285588,-.2779769373497543
Armoni Brooks,brookar01,2022,1695,806,-.5085752676788039,-1.816180451674688,-2.324755719353492,-.113107970796572,-.4773820945965416,-.5904900653931136,-.4241907095586873,-1.584852625119364,-2.009043334678051,.3224861707069355,.3224861707069355,0,-.4131796075055312,-2.544239395951057,-2.957419003456589,-.2737423336864793
Dillon Brooks,brookdi01,2022,1687,800,.6589862875971191,2.748508717378205,3.407495004975325,1.467570225418902,3.686135199862018,5.15370542528092,.7974122045877499,3.068647742655749,3.866059947243499,2.715045120325233,2.715045120325233,0,.5722350236801957,3.709816374388998,4.282051398069194,.5415336406120469
Bruce Brown,brownbr01,2022,3336,1597,.1806642865757557,.3748193855156552,.5554836720914109,.4318940183912162,-1.882199588130875,-1.450305569739659,.2225181107442338,-.0520950836702127,.1704230270740211,2.369030290974828,2.369030290974828,0,.3599881527328924,.4308760282540929,.7908641809869854,-.4409245898908858
Charlie Brown Jr.,brownch02,2022,380,177,-3.738000158787401,3.305855048162474,-.4321451106249265,-6.037639114280827,5.326810458275272,-.7108286560055556,-4.476923526374632,3.904293635609974,-.5726298907646586,.199761308405244,.199761308405244,0,-4.611535667418159,2.06385934687157,-2.547676320546589,.674892412684973
Chaundee Brown Jr.,brownch05,2022,219,104,-3.948394603243583,-.1198964667915865,-4.068291070035169,-6.600724526751257,1.426235889843906,-5.174488636907352,-4.749536557478342,.2313343069981534,-4.518202250480188,-.0927090673175481,-.0927090673175481,0,-4.433628914697356,-.4734551050883065,-4.907084019785662,-.9715478629569122
Greg Brown III,browngr01,2022,1061,495,-5.19838756989499,-3.063029946594869,-8.26141751648986,-5.766255740636931,-.2038744690387642,-5.970130209675696,-5.584329817880493,-2.552333956038173,-8.136663773918666,-1.3724684035394,-1.3724684035394,0,-5.151021063272752,-2.856321741841811,-8.007342805114563,.8867434334581616
Jaylen Brown,brownja02,2022,4230,2062,1.463276027449447,.5351426787401214,1.998418706189569,-.143383456197014,2.939918482943646,2.796535026746632,1.170509621131611,1.006388262552144,2.176897883683754,5.233684767582638,5.233684767582638,0,1.473651861647933,1.209434255898935,2.683086117546868,.9722175057086127
Moses Brown,brownmo01,2022,483,228,-4.630820212501505,-.2551061498288139,-4.88592636233032,-4.499852096890862,3.539835755128735,-.9600163417621274,-4.898785637422058,.455499673569245,-4.443285963852812,-.1989181028566088,-.1989181028566088,0,-4.423372436314321,.8818651974332158,-3.541507238881106,.8383759172388967
Sterling Brown,brownst02,2022,1283,614,-2.500477287443816,.2911313209271464,-2.20934596651667,-3.585195454656729,2.530366925349496,-1.054828529307232,-2.891632666561389,.7447146280515943,-2.146918038509794,.1886512967373419,.1886512967373419,0,-3.004611706680892,-.1140529957836983,-3.11866470246459,-.1437901519949483
Troy Brown Jr.,browntr01,2022,2069,984,-1.887719859778956,-.2101856650054461,-2.097905524784402,-1.188811697389796,-2.99265551256044,-4.181467209950236,-1.844373421003459,-.7873902182066758,-2.631763639210134,.059073688673402,.059073688673402,0,-2.024419203994028,-.855110165681557,-2.879529369675585,-.4803174296536598
Jalen Brunson,brunsja01,2022,4722,2374,1.857160191333773,-.3229420918203231,1.534218099513449,3.400912846788581,-1.264931066783523,2.135981780005058,2.284395711246062,-.5641262905162144,1.720269420729847,5.326251917134258,5.326251917134258,0,2.172691438717286,-.1021718590463564,2.070519579670929,-1.627892495294208
Thomas Bryant,bryanth01,2022,814,398,-1.867573839972792,-4.209369643582304,-6.076943483555096,-3.298935236972079,-3.707059271026488,-7.005994507998567,-2.257204598730428,-4.321837765842377,-6.579042364572804,-.7763143962710414,-.7763143962710414,0,-2.658998845445322,-3.507150639964816,-6.166149485410139,-.155435801344316
Shaq Buchanan,buchash01,2022,23,10,-3.646845516764102,.0525775460917523,-3.594267970672349,-8.797918821485911,-8.40833104609689,-17.2062498675828,-5.014516616109536,-1.768975860317574,-6.78349247642711,-.0215901654341497,-.0215901654341497,0,-5.332429535965566,-1.778347864856708,-7.110777400822274,4.910686011635624
Reggie Bullock,bullore01,2022,3490,1743,-.9645827405108472,-.0561889640433295,-1.020771704554177,2.019799105077128,3.441707366525353,5.461506471602481,-.4123289412706562,.6441743720853607,.2318454308147045,2.640217757489054,2.640217757489054,0,-.2818974338179374,.8142819409666162,.5323845071486787,-.4323796302724792
Trey Burke,burketr01,2022,865,418,-2.90217496239729,-1.119958971007769,-4.02213393340506,-4.064062088689051,.6077884808409008,-3.45627360784815,-3.333306871512048,-.8490235042684726,-4.18233037578052,-.3035919280555084,-.3035919280555084,0,-2.135014276837385,-1.975587287603615,-4.110601564441001,-.6124017488914398
Alec Burks,burksal01,2022,4331,2147,1.063743338409322,.6944121774344501,1.758155515843772,1.392693453169732,2.001219548859943,3.393913002029675,1.207165785787861,.9990841346581963,2.206249920446057,5.376528311016529,5.376528311016529,0,1.322107144265833,1.574133752847192,2.896240897113025,-.9671508486553295
Jared Butler,butleja02,2022,646,302,-1.320044307742524,.6239612975501178,-.6960830101924059,-2.584763940312561,-1.052278614790127,-3.637042555102688,-1.764956273389642,.2773447018696247,-1.487611571520017,.1967675223900222,.1967675223900222,0,-.9821755885040169,-1.122162674713506,-2.104338263217523,1.16014730709424
Jimmy Butler,butleji01,2022,3665,1823,3.632251146518975,.94210711772622,4.574358264245195,-.2434088948178439,1.293830341354292,1.050421446536448,3.036398138313235,1.050643662932273,4.087041801245507,6.320374992365743,6.320374992365743,0,2.746623417672036,1.315421153847877,4.062044571519912,-.6084669532516892
Devontae Cacok,cacokde01,2022,198,92,3.000486228431369,2.296439752662947,5.296925981094316,-1.652896219894169,1.60053565763074,-.0523605622634291,2.223957775381423,2.309495096816746,4.533452872198168,.3412480610426055,.3412480610426055,0,1.910816310352019,2.922563721099468,4.833380031451487,-.1828500816911209
Kentavious Caldwell-Pope,caldwke01,2022,4575,2212,-.8660690764927976,.3337677618885223,-.5323013146042753,-1.88985171062603,-1.660005018754432,-3.549856729380461,-1.114767388836573,-.0358640263577919,-1.150631415194365,1.809477339971482,1.809477339971482,0,-1.23829749421452,.0155719816651037,-1.222725512549416,.2485825106880125
Facundo Campazzo,campafa01,2022,2427,1173,-.6610355389725825,2.134436964956937,1.473401425984354,-9.027223363367472,-.0889762980174381,-9.116199661384911,-2.449301422799171,1.794277938198808,-.6550234846003633,1.252150943327451,1.252150943327451,0,-1.919517335612747,1.283462037807206,-.6360552978055414,-.1289856486184747
Vlatko Cancar,cancavl01,2022,332,152,-2.176005371225129,-1.37410835578486,-3.550113727009989,-3.567965762949154,3.957458825593469,.3894930626443141,-2.589823538425819,-.3419695772160799,-2.931793115641899,-.0141657065225545,-.0141657065225545,0,-2.865611655260971,-3.025890908244478,-5.891502563505449,.478995435173451
Clint Capela,capelca01,2022,3923,1881,-.3884466286957277,2.335111513187642,1.946664884491915,4.270088397252278,-1.674965058254226,2.595123338998052,.5168127374164052,1.690037637156333,2.206850374572738,4.733801183864363,4.733801183864363,0,.3951024237013103,1.703482469099741,2.098584892801052,-.487765827182438
Vernon Carey Jr.,careyve01,2022,40,18,-6.306461976421097,2.821436576982732,-3.485025399438365,-12.0454555746271,-20.58368188730212,-32.62913746192921,-7.920296199256275,-1.851297740499992,-9.771593939756267,-.0653211732266816,-.0653211732266816,0,-7.463166457770758,-2.841491964150352,-10.30465842192111,1.429327982617394
Jevon Carter,carteje01,2022,1713,813,-1.369325993044092,-1.953884936725744,-3.323210929769836,-2.738481375914953,1.623496283554862,-1.11498509236009,-1.761376725050382,-1.320003771730609,-3.081380496780991,-.15559451212694,-.15559451212694,0,-1.267595817952157,-2.00825031741335,-3.275846135365507,-.5416027587642736
Wendell Carter Jr.,cartewe01,2022,3873,1852,-.7437812468551138,.9698252259196407,.2260439790645269,.9578093082487926,3.387388759578217,4.345198067827009,-.3329501380966586,1.554719343533411,1.221769205436752,3.768158281650113,3.768158281650113,0,-1.389272111561473,1.43997446200315,.050702350441677,.4066409756852288
